machine_id,temperature,torque,tool_wear,vibration_index,anomaly_score
M_2,305.48,42.82,0.1589,0.542,0.177
M_3,309.54,43.96,0.3463,0.798,0.388
M_3,307.42,42.84,0.331,0.732,0.339
M_2,309.03,37.13,0.2158,0.633,0.268
M_3,302.98,41.12,0.1679,0.602,0.174
M_2,302.76,45.34,0.1118,0.52,0.119
M_2,307.7,41.08,0.2748,0.594,0.273
M_1,300.7,40.75,0.1816,0.499,0.128
M_1,302.19,42.93,0.223,0.476,0.156
M_1,303.61,42.99,0.5228,0.903,0.448
M_1,302.77,36.4,0.4151,0.667,0.315
M_1,307.31,40.16,0.527,0.836,0.467
M_2,301.03,41.35,0.2566,0.715,0.233
M_2,299.66,39.28,0.0419,0.466,0.041
M_1,302.25,40.48,0.3486,0.694,0.285
M_3,301.74,42.41,0.257,0.5,0.176
M_1,302.56,42.19,0.2503,0.589,0.208
M_3,305.58,44.43,0.3618,0.672,0.318
M_1,304.98,42.16,0.3678,0.708,0.326
M_2,299.5,42.25,0.1815,0.561,0.139
M_3,301.83,40.55,0.4221,0.846,0.363
M_1,301.02,42.57,0.3321,0.719,0.272
M_2,300.63,45.53,0.2591,0.54,0.178
M_1,300.23,44.83,0.2483,0.662,0.205
M_2,306.51,36.79,0.4069,0.703,0.359
M_3,298.08,36.98,0.2644,0.571,0.183
M_1,305.54,41.27,0.2914,0.592,0.259
M_1,305.59,43.29,0.4084,0.757,0.367
M_2,297.39,41.22,0.1985,0.651,0.174
M_2,299.72,43.5,0.244,0.56,0.17
M_3,308.98,40.49,0.2358,0.611,0.271
M_3,303.18,42.34,0.1979,0.548,0.175
M_3,305.28,40.36,0.1735,0.514,0.174
M_1,303.63,41.44,0.3684,0.558,0.268
M_3,299.97,40.21,0.1233,0.405,0.063
M_2,311.81,41.62,0.5597,0.895,0.546
M_3,304.01,41.25,0.2381,0.556,0.206
M_2,310.3,41.14,0.2309,0.679,0.302
M_1,311.2,41.23,0.4891,0.76,0.464
M_3,295.27,43.05,0.1047,0.404,0.054
M_1,307.27,46.65,0.4516,0.801,0.419
M_3,303.92,42.51,0.1905,0.545,0.178
M_2,301.44,41.95,0.1722,0.478,0.124
M_3,301.79,38.95,0.2384,0.665,0.217
M_1,298.82,39.44,0.1227,0.392,0.059
M_2,304.64,39.49,0.0392,0.515,0.1
M_3,304.28,40.06,0.1837,0.428,0.143
M_2,305.77,40.03,0.4026,0.797,0.378
M_3,309.82,42.84,0.5957,0.786,0.512
M_1,302.33,38.42,0.1344,0.598,0.15
M_3,298.59,40.29,0.1258,0.522,0.099
M_1,308.1,42.04,0.2191,0.524,0.228
M_1,306.31,46.05,0.5108,0.805,0.44
M_1,298.93,40.49,0.1973,0.424,0.106
M_3,301.66,43.87,0.4096,0.748,0.326
M_3,308.92,45.22,0.3556,0.485,0.293
M_3,301.87,40.51,0.1812,0.517,0.144
M_2,310.76,43.98,0.7334,1.001,0.655
M_1,307.22,42.02,0.2569,0.556,0.247
M_1,305.79,44.61,0.3377,0.656,0.303
M_1,306.44,43.8,0.332,0.595,0.289
M_3,306.16,40.92,0.2491,0.59,0.243
M_2,303.99,40.44,0.1105,0.377,0.088
M_2,304.57,43.85,0.3548,0.726,0.321
M_1,306.38,40.09,0.3553,0.692,0.329
M_3,299.1,43.92,0.3858,0.751,0.298
M_2,307.42,39.33,0.1087,0.391,0.126
M_2,305.99,39.06,0.1634,0.539,0.183
M_2,306.22,41.25,0.3001,0.563,0.261
M_2,303.03,42.91,0.1444,0.379,0.096
M_1,302.35,39.05,0.2729,0.686,0.246
M_1,309.8,39.82,0.6184,0.97,0.578
M_1,306.1,42.3,0.2792,0.695,0.289
M_1,299.12,41.44,0.0681,0.352,0.02
M_1,307.06,40.04,0.3917,0.666,0.346
M_1,306.8,40.67,0.1985,0.659,0.245
M_3,299.18,42.14,0.21,0.721,0.201
M_1,303.22,44.73,0.402,0.693,0.321
M_3,304.83,44.25,0.4197,0.775,0.371
M_1,299.43,38.89,0.517,0.743,0.361
M_2,301.39,43.14,0.3111,0.634,0.24
M_3,308.51,39.75,0.305,0.657,0.315
M_2,306.61,40.64,0.5303,0.907,0.483
M_3,304.89,42.67,0.2541,0.506,0.208
M_3,302.89,39.62,0.2229,0.489,0.167
M_2,305.84,41.35,0.4489,0.852,0.418
M_2,306.3,42.11,0.3128,0.751,0.325
M_3,304.18,43.45,0.2813,0.699,0.272
M_3,303.13,44.13,0.547,0.845,0.438
M_1,301.61,38.83,0.1565,0.592,0.152
M_2,300.91,41.63,0.1297,0.559,0.122
M_2,299.75,38.09,0.0859,0.651,0.118
M_2,301.39,42.9,0.2703,0.645,0.222
M_1,304.44,40.89,0.4394,0.756,0.371
M_2,300.73,46.57,0.6152,0.861,0.453
M_3,305.86,40.23,0.2531,0.516,0.22
M_3,298.75,40.56,0.1804,0.524,0.128
M_2,301.29,40.6,0.2736,0.696,0.239
M_1,302.92,40.46,0.1008,0.482,0.104
M_1,304.81,38.88,0.0946,0.4,0.095
M_3,301.68,41.39,0.1705,0.571,0.153
M_1,299.88,38.92,0.169,0.561,0.133
M_1,308.34,41.75,0.3653,0.644,0.339
M_2,301.03,42.09,0.3259,0.657,0.25
M_3,301.25,39.18,0.0587,0.477,0.065
M_1,304.83,44.8,0.3221,0.659,0.287
M_2,308.64,39.77,0.4779,0.801,0.446
M_2,306.46,35.25,0.2901,0.642,0.282
M_2,300.19,38.86,0.1892,0.561,0.145
M_3,304.11,40.08,0.2519,0.625,0.234
M_1,308.31,44.55,0.5015,0.785,0.449
M_2,302.99,42.02,0.1464,0.519,0.139
M_2,306.1,44.75,0.5203,0.823,0.448
M_1,300.07,40.2,0.0659,0.569,0.084
M_1,303.43,38.77,0.2589,0.646,0.238
M_2,300.33,38.45,0.0337,0.362,0.009
M_3,306.15,39.78,0.1243,0.56,0.172
M_2,302.13,39.35,0.0505,0.336,0.027
M_1,299.34,40.98,0.2215,0.596,0.17
M_2,295.78,40.29,0.0042,0.383,0.0
M_3,306.57,39.76,0.14,0.451,0.151
M_1,309.47,44.28,0.3294,0.611,0.323
M_3,307.57,43.65,0.6107,0.92,0.537
M_3,312.96,42.42,0.4596,0.82,0.485
M_3,303.37,39.48,0.1709,0.429,0.128
M_2,300.26,36.73,0.093,0.408,0.051
M_3,303.9,38.95,0.0325,0.345,0.039
M_3,298.66,39.78,0.0536,0.411,0.03
M_2,304.4,42.34,0.215,0.534,0.192
M_1,298.44,41.51,0.2389,0.432,0.129
M_2,307.61,41.14,0.3476,0.637,0.321
M_3,307.04,40.32,0.2167,0.534,0.219
M_1,296.75,38.23,0.1553,0.541,0.12
M_2,302.21,40.04,0.2808,0.625,0.23
M_3,305.61,42.22,0.4744,0.711,0.387
M_3,303.04,43.14,0.217,0.463,0.158
M_2,303.64,43.18,0.2428,0.482,0.183
M_2,309.01,44.8,0.3212,0.668,0.331
M_1,308.3,43.91,0.3593,0.703,0.354
M_2,305.14,38.28,0.1408,0.439,0.134
M_2,300.06,40.83,0.5698,0.689,0.372
M_3,303.16,44.25,0.3941,0.628,0.297
M_1,303.19,47.02,0.1985,0.609,0.194
M_1,305.1,41.69,0.1841,0.431,0.152
M_1,304.8,37.49,0.2155,0.546,0.199
M_3,304.52,41.03,0.3359,0.673,0.295
M_1,302.44,42.52,0.2683,0.609,0.221
M_2,303.22,38.06,0.2515,0.783,0.273
M_3,302.09,38.26,0.1382,0.547,0.134
M_2,306.96,46.39,0.3207,0.831,0.359
M_3,300.32,43.24,0.1256,0.569,0.117
M_1,308.55,44.08,0.484,0.769,0.438
M_1,305.35,43.85,0.3525,0.615,0.294
M_3,301.08,39.76,0.4522,0.773,0.349
M_2,305.43,39.51,0.3729,0.681,0.325
M_2,305.15,44.31,0.5224,0.753,0.419
M_2,305.92,38.37,0.3673,0.712,0.336
M_3,298.06,44.39,0.0921,0.535,0.087
M_2,309.42,38.88,0.2875,0.564,0.287
M_2,305.36,41.76,0.1515,0.541,0.172
M_2,307.41,42.79,0.2211,0.651,0.26
M_3,311.44,43.14,0.6333,0.808,0.553
M_1,299.55,38.08,0.0419,0.265,0.0
M_3,303.8,42.01,0.1357,0.482,0.13
M_1,308.5,42.36,0.2802,0.682,0.31
M_3,307.53,42.89,0.4845,0.808,0.44
M_3,302.59,40.56,0.2474,0.538,0.191
M_2,310.78,39.61,0.2635,0.652,0.315
M_1,302.46,38.51,0.1607,0.589,0.162
M_2,298.24,43.1,0.0589,0.368,0.02
M_3,300.86,38.2,0.153,0.623,0.152
M_2,304.3,40.32,0.2432,0.579,0.218
M_3,302.55,40.2,0.2946,0.632,0.243
M_2,302.98,46.11,0.2687,0.678,0.247
M_1,295.81,40.82,0.1225,0.38,0.055
M_2,303.19,43.46,0.3674,0.626,0.283
M_1,303.6,44.54,0.4352,0.8,0.373
M_1,308.01,41.87,0.1725,0.453,0.182
M_1,298.94,43.92,0.1068,0.415,0.058
M_3,305.03,40.41,0.16,0.553,0.176
M_2,301.84,45.75,0.3954,0.591,0.273
M_3,298.69,45.23,0.2379,0.691,0.206
M_3,300.03,42.23,0.0953,0.504,0.079
M_3,309.87,41.93,0.2351,0.629,0.285
M_3,309.86,40.49,0.5138,0.863,0.494
M_2,306.87,41.5,0.1344,0.41,0.139
M_2,304.47,39.99,0.3563,0.62,0.289
M_1,303.12,43.46,0.2597,0.597,0.22
M_3,302.19,43.31,0.1018,0.511,0.106
M_1,306.17,41.74,0.4174,0.77,0.381
M_1,298.99,41.03,0.1257,0.5,0.093
M_1,299.93,40.15,0.1982,0.525,0.136
M_2,301.79,42.49,0.189,0.467,0.133
M_3,310.48,41.5,0.3638,0.652,0.362
M_3,307.39,44.45,0.4536,0.624,0.368
M_1,305.83,44.79,0.2152,0.665,0.245
M_3,307.69,44.83,0.4624,0.782,0.423
M_1,300.96,43.5,0.1982,0.59,0.166
M_2,303.94,39.64,0.1104,0.362,0.083
M_2,299.16,38.09,0.1499,0.346,0.059
M_1,309.51,45.53,0.4598,0.769,0.436
M_2,307.81,41.59,0.2378,0.609,0.26
M_2,302.2,40.38,0.0398,0.364,0.031
M_1,303.11,41.88,0.4001,0.613,0.295
M_2,309.41,42.35,0.4908,0.714,0.434
M_2,298.84,40.53,0.1232,0.514,0.096
M_2,302.53,38.83,0.2923,0.697,0.261
M_3,298.29,43.71,0.133,0.569,0.117
M_2,301.83,41.81,0.4033,0.684,0.305
M_1,301.1,41.0,0.2805,0.621,0.218
M_2,301.77,43.12,0.2433,0.783,0.254
M_3,306.2,45.51,0.4475,0.743,0.389
M_2,305.74,36.11,0.1753,0.6,0.205
M_3,306.28,42.62,0.6064,0.896,0.515
M_2,310.67,42.98,0.3914,0.763,0.411
M_1,301.22,36.69,0.1445,0.475,0.107
M_1,305.73,42.96,0.5386,0.889,0.473
M_1,305.42,46.12,0.5775,0.978,0.516
M_1,305.51,41.77,0.2073,0.475,0.181
M_3,310.35,40.66,0.4318,0.851,0.455
M_3,310.57,43.36,0.3821,0.821,0.423
M_3,304.72,39.95,0.0698,0.427,0.09
M_1,296.07,40.7,0.0479,0.397,0.023
M_1,301.82,37.14,0.1833,0.524,0.147
M_1,306.16,44.81,0.1638,0.455,0.16
M_3,301.48,38.72,0.194,0.713,0.206
M_3,301.97,38.64,0.1265,0.315,0.058
M_2,302.17,42.24,0.2957,0.727,0.268
M_2,304.2,40.22,0.1034,0.325,0.071
M_1,305.08,43.4,0.3728,0.704,0.329
M_3,306.29,40.52,0.0662,0.369,0.087
M_3,308.85,42.25,0.5122,0.784,0.46
M_2,304.14,39.05,0.0403,0.44,0.073
M_1,308.88,42.79,0.3253,0.635,0.322
M_2,300.97,40.75,0.2451,0.607,0.194
M_2,305.33,44.16,0.3816,0.635,0.315
M_1,299.86,39.32,0.1,0.645,0.123
M_2,300.22,41.15,0.2756,0.586,0.196
M_3,304.32,39.99,0.1288,0.546,0.151
M_1,301.3,39.53,0.202,0.424,0.121
M_2,302.06,41.38,0.0986,0.483,0.095
M_1,303.75,42.58,0.2709,0.615,0.237
M_2,297.66,42.05,0.2612,0.677,0.214
M_3,304.45,40.14,0.3026,0.541,0.238
M_1,311.49,44.2,0.441,0.709,0.428
M_2,308.19,43.3,0.5257,0.816,0.47
M_2,303.82,43.27,0.2396,0.614,0.222
M_1,306.13,41.25,0.2579,0.528,0.229
M_2,295.44,39.11,0.0272,0.499,0.043
M_2,300.49,40.64,0.097,0.505,0.085
M_2,311.18,41.51,0.3676,0.75,0.401
M_3,307.63,43.0,0.0846,0.471,0.14
M_3,318.75,43.88,0.8798,1.09,0.834
M_1,303.04,43.52,0.3086,0.73,0.284
M_3,294.71,39.82,0.1083,0.703,0.145
M_1,309.0,37.65,0.214,0.519,0.233
M_1,304.95,40.11,0.3584,0.833,0.359
M_3,300.95,41.91,0.2409,0.493,0.158
M_2,300.26,42.83,0.2382,0.605,0.183
M_3,301.66,36.23,0.0828,0.462,0.077
M_1,300.41,42.81,0.039,0.282,0.0
M_1,301.8,42.56,0.3,0.553,0.214
M_3,304.56,42.47,0.2363,0.541,0.206
M_2,301.5,41.87,0.2392,0.52,0.17
M_1,301.5,42.88,0.4235,0.673,0.309
M_1,301.18,40.3,0.1704,0.494,0.125
M_3,303.73,40.07,0.106,0.374,0.082
M_1,302.07,38.38,0.07,0.356,0.042
M_3,302.35,43.06,0.1873,0.478,0.141
M_3,299.03,40.78,0.1156,0.53,0.097
M_3,306.68,39.38,0.316,0.753,0.331
M_1,307.39,42.8,0.3557,0.658,0.329
M_1,308.29,40.66,0.4032,0.71,0.377
M_1,304.83,40.24,0.1446,0.608,0.183
M_3,305.49,42.36,0.4763,0.82,0.419
M_1,302.88,42.34,0.1869,0.507,0.154
M_3,300.87,42.38,0.3916,0.751,0.31
M_2,314.61,40.37,0.7226,0.89,0.654
M_1,314.89,44.56,0.6618,0.949,0.644
M_3,303.96,41.26,0.1856,0.688,0.219
M_1,304.17,44.21,0.3733,0.76,0.336
M_3,298.18,42.94,0.1261,0.403,0.064
M_3,296.42,39.08,0.0481,0.286,0.0
M_1,304.34,43.82,0.235,0.499,0.191
M_1,301.34,44.02,0.4166,0.724,0.319
M_1,302.78,40.52,0.1581,0.493,0.135
M_1,309.27,38.84,0.4452,0.822,0.442
M_1,302.06,43.64,0.2087,0.612,0.189
M_1,307.95,45.3,0.5897,0.82,0.5
M_3,311.4,41.11,0.2028,0.62,0.281
M_3,308.19,40.1,0.4648,0.815,0.439
M_1,310.24,44.85,0.4892,0.781,0.461
M_1,304.06,40.35,0.2599,0.626,0.238
M_3,303.09,41.66,0.5816,0.874,0.464
M_3,304.12,39.79,0.3073,0.652,0.27
M_2,303.12,43.01,0.3516,0.593,0.265
M_2,304.92,42.09,0.447,0.745,0.376
M_1,303.11,40.44,0.0458,0.474,0.076
M_2,310.13,44.97,0.4854,0.673,0.426
M_3,312.1,41.93,0.561,0.911,0.555
M_1,306.01,42.4,0.4978,0.797,0.428
M_3,303.08,42.34,0.2044,0.576,0.186
M_1,301.5,40.53,0.2432,0.62,0.203
M_2,305.09,40.31,0.2172,0.764,0.269
M_1,307.44,44.08,0.4676,0.674,0.39
M_3,301.24,39.71,0.0463,0.333,0.015
M_1,308.38,41.44,0.1428,0.506,0.187
M_1,307.79,43.53,0.5399,0.925,0.505
M_3,301.7,38.22,0.0719,0.596,0.112
M_3,299.14,40.99,0.1619,0.607,0.143
M_2,308.86,40.38,0.2852,0.63,0.3
M_3,304.22,39.06,0.1693,0.404,0.128
M_1,308.53,43.96,0.4752,0.644,0.396
M_3,302.26,42.21,0.326,0.632,0.255
M_3,309.42,42.88,0.3547,0.578,0.325
M_1,302.9,41.35,0.0072,0.37,0.024
M_3,301.93,39.65,0.1413,0.488,0.116
M_1,304.57,39.92,0.3851,0.682,0.323
M_2,303.96,41.68,0.0617,0.513,0.104
M_1,306.48,40.17,0.1106,0.479,0.144
M_1,304.28,42.55,0.1017,0.434,0.104
M_3,296.95,39.94,0.1875,0.617,0.159
M_1,307.87,42.23,0.418,0.624,0.355
M_3,303.49,37.82,0.343,0.753,0.312
M_1,304.63,44.09,0.3742,0.502,0.264
M_2,301.06,39.74,0.2624,0.514,0.176
M_2,301.94,37.41,0.1016,0.438,0.082
M_2,306.76,40.52,0.3958,0.787,0.382
M_2,301.55,41.21,0.2885,0.619,0.226
M_3,307.99,41.16,0.2782,0.496,0.248
M_3,294.77,39.86,0.0665,0.625,0.101
M_2,301.77,41.3,0.0838,0.328,0.038
M_3,307.78,43.56,0.3732,0.688,0.351
M_3,308.04,40.26,0.5874,0.971,0.545
M_2,303.66,41.19,0.2689,0.656,0.248
M_2,305.64,41.13,0.3786,0.798,0.365
M_1,298.24,38.94,0.14,0.536,0.111
M_1,312.07,42.95,0.2676,0.529,0.293
M_2,308.44,41.61,0.5824,0.837,0.507
M_2,302.03,39.66,0.2044,0.516,0.157
M_3,303.26,44.65,0.3895,0.674,0.31
M_1,301.63,43.51,0.0893,0.568,0.111
M_2,303.07,38.44,0.0478,0.377,0.048
M_3,301.12,42.4,0.3157,0.591,0.226
M_2,306.43,38.16,0.3054,0.697,0.306
M_1,308.58,43.5,0.2748,0.613,0.287
M_3,296.94,38.05,0.0229,0.467,0.032
M_2,302.48,42.79,0.4098,0.733,0.33
M_3,303.93,43.55,0.1813,0.554,0.176
M_3,303.9,38.31,0.0865,0.581,0.137
M_1,301.69,45.41,0.3664,0.66,0.278
M_3,302.41,39.05,0.3,0.754,0.28
M_1,302.9,45.46,0.075,0.466,0.086
M_3,311.11,44.38,0.6607,0.974,0.614
M_1,304.99,42.0,0.2166,0.697,0.247
M_2,305.62,41.28,0.4553,0.737,0.385
M_1,293.62,43.52,0.2256,0.456,0.13
M_3,305.26,40.94,0.5611,0.903,0.484
M_1,301.63,43.54,0.1694,0.52,0.137
M_3,310.91,42.79,0.3493,0.674,0.366
M_1,307.42,44.5,0.5097,0.775,0.442
M_2,308.78,41.29,0.3204,0.745,0.351
M_3,299.79,44.43,0.3544,0.643,0.25
M_3,300.92,45.24,0.2928,0.689,0.242
M_1,304.14,42.62,0.1396,0.414,0.115
M_3,305.94,44.52,0.486,0.753,0.408
M_2,298.31,35.99,0.0184,0.445,0.023
M_1,311.59,41.99,0.681,0.917,0.611
M_1,302.85,42.47,0.0101,0.417,0.038
M_1,304.56,44.06,0.3691,0.711,0.324
M_2,304.44,41.52,0.2208,0.594,0.213
M_2,305.89,41.11,0.3329,0.705,0.317
M_3,306.01,41.79,0.317,0.674,0.301
M_2,307.24,43.0,0.2257,0.643,0.258
M_3,301.15,38.88,0.2705,0.53,0.186
M_1,304.45,43.73,0.4358,0.763,0.371
M_1,305.3,37.08,0.4532,0.699,0.369
M_1,301.58,39.96,0.1567,0.528,0.133
M_1,299.58,38.46,0.0159,0.534,0.048
M_2,300.24,42.23,0.032,0.473,0.04
M_3,298.88,39.82,0.0394,0.274,0.0
M_3,312.96,44.58,0.5041,0.855,0.518
M_3,303.56,38.89,0.3802,0.583,0.281
M_2,297.63,39.43,0.0975,0.443,0.062
M_3,303.99,41.97,0.1968,0.723,0.235
M_3,307.98,40.8,0.2328,0.539,0.238
M_1,300.52,37.96,0.0682,0.589,0.096
M_1,299.51,44.29,0.1736,0.393,0.085
M_3,308.72,41.38,0.4445,0.834,0.44
M_3,304.48,41.02,0.1077,0.593,0.157
M_3,305.42,42.35,0.6893,0.972,0.571
M_2,303.0,42.7,0.0553,0.499,0.087
M_2,303.39,42.91,0.5111,0.652,0.365
M_3,301.3,40.54,0.0807,0.343,0.036
M_3,301.1,41.77,0.1702,0.406,0.098
M_3,306.15,45.91,0.4339,0.679,0.362
M_2,302.04,46.39,0.2943,0.695,0.256
M_2,307.01,38.99,0.2306,0.637,0.257
M_1,307.68,41.14,0.1256,0.5,0.169
M_1,307.54,42.39,0.3151,0.74,0.335
M_1,301.67,43.11,0.2837,0.451,0.174
M_3,302.82,39.48,0.216,0.533,0.176
M_2,298.96,41.8,0.1794,0.487,0.116
M_3,299.53,44.27,0.2262,0.537,0.154
M_2,304.14,42.0,0.1618,0.508,0.155
M_1,305.6,44.35,0.1313,0.531,0.161
M_2,302.27,43.31,0.2659,0.594,0.214
M_3,300.71,41.7,0.0537,0.467,0.054
M_1,308.64,42.01,0.5759,0.762,0.483
M_1,298.91,43.09,0.2665,0.652,0.209
M_2,304.63,42.71,0.4639,0.779,0.392
M_1,309.32,40.75,0.4046,0.704,0.387
M_2,305.67,40.92,0.1346,0.455,0.14
M_3,306.77,42.99,0.2264,0.53,0.22
M_1,305.78,41.94,0.3391,0.611,0.291
M_1,319.24,42.77,0.6,0.944,0.656
M_3,312.4,42.51,0.7,1.006,0.656
M_3,297.34,42.37,0.213,0.552,0.152
M_1,304.79,40.25,0.2391,0.425,0.175
M_2,305.28,40.78,0.6255,0.87,0.507
M_3,308.98,43.69,0.5357,0.653,0.433
M_2,307.47,43.08,0.3235,0.634,0.307
M_2,303.44,43.05,0.2182,0.78,0.257
M_3,302.44,43.2,0.2444,0.581,0.201
M_3,306.17,37.31,0.0911,0.398,0.107
M_3,302.1,43.29,0.4824,0.693,0.35
M_2,301.63,42.35,0.3396,0.756,0.293
M_3,302.56,43.5,0.1418,0.489,0.123
M_3,304.91,44.18,0.194,0.389,0.143
M_2,300.36,43.4,0.0731,0.334,0.02
M_3,311.57,42.7,0.6642,0.763,0.557
M_3,306.75,40.88,0.0961,0.637,0.187
M_1,302.16,45.12,0.2094,0.525,0.164
M_1,303.93,40.61,0.2413,0.644,0.233
M_3,302.01,38.72,0.1268,0.436,0.094
M_3,303.75,42.17,0.1553,0.487,0.141
M_1,298.52,43.85,0.2321,0.431,0.125
M_2,309.03,38.74,0.457,0.708,0.411
M_3,304.46,39.49,0.119,0.559,0.152
M_3,307.72,40.77,0.4538,0.804,0.425
M_3,306.58,43.14,0.3651,0.755,0.355
M_3,304.2,38.17,0.1701,0.477,0.15
M_2,302.44,44.03,0.183,0.555,0.162
M_2,299.47,39.69,0.1166,0.448,0.073
M_1,305.99,41.61,0.2739,0.584,0.252
M_2,305.8,39.43,0.6572,0.951,0.552
M_3,304.04,42.05,0.1981,0.437,0.151
M_3,297.06,39.5,0.0622,0.451,0.046
M_2,302.07,46.48,0.4861,0.954,0.43
M_2,306.25,43.25,0.3848,0.625,0.322
M_1,309.58,39.09,0.5368,0.827,0.492
M_3,303.18,40.54,0.2499,0.55,0.202
M_3,301.69,40.05,0.1973,0.717,0.211
M_3,311.25,38.43,0.2454,0.591,0.293
M_2,311.04,46.07,0.3723,0.601,0.357
M_2,307.83,41.44,0.5512,0.911,0.507
M_2,301.38,42.25,0.2586,0.584,0.198
M_3,308.06,44.91,0.6925,0.984,0.602
M_3,297.97,40.24,0.076,0.612,0.102
M_2,300.47,42.82,0.1001,0.532,0.094
M_1,304.56,41.38,0.4579,0.793,0.393
M_3,304.08,41.98,0.1261,0.545,0.147
M_2,297.99,44.21,0.2555,0.541,0.17
M_1,303.97,43.25,0.2579,0.641,0.241
M_2,308.24,43.59,0.2281,0.624,0.264
M_1,303.85,40.63,0.3111,0.746,0.298
M_1,308.73,38.3,0.264,0.558,0.267
M_1,313.08,40.37,0.582,0.795,0.54
M_2,306.37,39.52,0.3695,0.575,0.301
M_1,309.25,42.99,0.5751,0.829,0.509
M_1,299.38,41.68,0.0291,0.302,0.0
M_3,301.96,41.4,0.068,0.491,0.081
M_2,299.91,40.59,0.2554,0.608,0.19
M_3,296.4,42.1,0.0379,0.458,0.036
M_1,300.81,41.03,0.155,0.537,0.127
M_1,303.8,42.76,0.2393,0.519,0.193
M_2,300.38,43.75,0.5061,0.835,0.387
M_3,300.06,38.38,0.2385,0.604,0.181
M_2,307.25,41.17,0.3572,0.785,0.367
M_2,304.39,37.87,0.286,0.749,0.292
M_2,302.88,42.41,0.2347,0.629,0.215
M_2,300.52,41.09,0.2042,0.55,0.152
M_2,302.46,41.01,0.2851,0.706,0.259
M_3,300.15,40.97,0.2322,0.724,0.215
M_1,305.09,41.69,0.1984,0.53,0.189
M_1,308.48,41.49,0.4712,0.799,0.44
M_3,301.28,40.49,0.2973,0.597,0.22
M_3,306.29,42.96,0.5776,0.892,0.499
M_2,302.69,38.3,0.1471,0.454,0.116
M_3,302.88,39.94,0.3457,0.62,0.268
M_2,303.48,37.37,0.3451,0.783,0.322
M_2,300.3,44.56,0.1008,0.409,0.056
M_3,305.16,39.39,0.1552,0.411,0.132
M_2,304.39,40.17,0.0298,0.345,0.042
M_1,306.69,39.04,0.291,0.727,0.311
M_1,304.12,41.31,0.3176,0.612,0.264
M_2,301.56,41.72,0.1267,0.481,0.103
M_3,299.31,41.11,0.0708,0.409,0.038
M_1,302.04,42.42,0.1271,0.449,0.099
M_3,306.29,42.86,0.3069,0.58,0.27
M_1,301.82,41.71,0.0288,0.357,0.02
M_3,297.75,43.29,0.2063,0.402,0.104
M_3,307.26,40.24,0.387,0.734,0.366
M_3,302.8,41.65,0.1005,0.396,0.077
M_2,311.93,43.21,0.3077,0.595,0.332
M_2,302.4,40.28,0.1149,0.514,0.116
M_1,305.25,39.1,0.2073,0.547,0.2
M_1,314.62,43.09,0.6015,0.789,0.564
M_3,303.34,39.06,0.0335,0.277,0.013
M_2,308.41,45.32,0.6252,0.841,0.529
M_2,302.69,41.58,0.0653,0.508,0.092
M_3,301.67,40.55,0.1106,0.578,0.125
M_2,304.52,34.52,0.3444,0.619,0.283
M_1,306.95,39.49,0.1548,0.557,0.194
M_2,304.29,42.51,0.627,0.863,0.495
M_1,306.5,43.33,0.2532,0.49,0.219
M_2,300.6,41.49,0.0794,0.462,0.064
M_3,300.41,41.61,0.1898,0.445,0.113
M_1,304.95,38.36,0.3647,0.647,0.306
M_1,310.36,38.92,0.4033,0.829,0.434
M_1,303.34,41.52,0.3036,0.652,0.261
M_2,300.14,39.76,0.03,0.463,0.035
M_3,305.58,42.83,0.2355,0.508,0.206
M_2,303.05,37.93,0.2993,0.641,0.252
M_3,310.19,41.87,0.3855,0.916,0.449
M_1,299.98,41.84,0.0398,0.359,0.008
M_3,303.6,41.69,0.1242,0.517,0.133
M_1,302.42,42.89,0.1491,0.537,0.14
M_2,297.61,38.38,0.1769,0.695,0.177
M_2,303.99,40.5,0.4328,0.692,0.344
M_2,308.57,45.56,0.4689,0.795,0.439
M_2,305.38,41.15,0.4384,0.791,0.39
M_3,305.63,42.41,0.2187,0.581,0.22
M_2,305.7,41.88,0.4532,0.822,0.41
M_2,302.99,44.43,0.2357,0.552,0.193
M_1,304.5,40.96,0.1853,0.516,0.172
M_1,300.09,40.03,0.1363,0.669,0.15
M_3,306.61,41.29,0.3192,0.587,0.282
M_2,296.39,41.84,0.1896,0.53,0.134
M_3,309.39,45.01,0.3911,0.865,0.429
M_2,305.27,40.28,0.5608,0.947,0.497
M_3,306.19,39.47,0.4605,0.872,0.434
M_3,302.15,39.88,0.382,0.551,0.258
M_2,300.02,42.42,0.1556,0.436,0.089
M_2,307.22,41.76,0.4643,0.833,0.434
M_3,313.8,39.62,0.4126,0.876,0.487
M_2,305.58,43.05,0.3441,0.591,0.285
M_3,300.81,43.27,0.4067,0.739,0.313
M_2,305.05,41.06,0.4134,0.853,0.393
M_3,304.89,41.05,0.3388,0.821,0.345
M_2,307.47,41.32,0.1506,0.542,0.193
M_3,304.58,42.36,0.0819,0.466,0.107
M_3,307.57,45.16,0.285,0.66,0.296
M_1,304.79,40.89,0.1649,0.521,0.167
M_3,307.19,41.96,0.3961,0.71,0.363
M_3,304.6,42.41,0.4085,0.73,0.349
M_1,309.59,44.98,0.4197,0.924,0.463
M_2,301.53,41.0,0.1054,0.417,0.073
M_1,305.39,44.49,0.365,0.717,0.332
M_3,303.85,46.9,0.4466,0.737,0.363
M_2,304.14,42.98,0.3105,0.751,0.302
